La;Lanthanum;57;138.91;6
Ce;Cerium;58;140.12;6
Pr;Praseodymium;59;140.91;6
Nd;Neodymium;60;144.24;6
Pm;Promethium;61;145;6
Sm;Samarium;62;150.36;6
Eu;Europium;63;151.96;6
Gd;Gadolinium;64;157.25;6
Tb;Terbium;65;158.93;6
Dy;Dysprosium;66;162.50;6
Ho;Holmium;67;164.93;6
Er;Erbium;68;167.26;6
Tm;Thulium;69;168.93;6
Yb;Ytterbium;70;173.04;6
Lu;Lutetium;71;174.97;6
